user_id,group,revenue
1665,control,20.52
1666,control,9.72
1667,control,6.25
1668,control,275.08
1669,control,182.63
1670,control,0.41
1671,control,2.65
1672,control,41.16
1673,control,22.94
1674,control,43.32
1675,control,11.65
1676,control,4.76
1677,control,13.52
1678,control,0.55
1679,control,10.41
1680,control,0.21
1681,control,7.06
1682,control,63.28
1683,control,5.9
1684,control,50.52
1685,control,190.5
1686,control,203.62
1687,control,0.09
1688,control,2.43
1689,control,3.79
1690,control,7.52
1691,control,4.22
1692,control,11.33
1693,control,287.67
1694,control,0.45
1695,control,2.22
1696,control,43.04
1697,control,128.07
1698,control,2.73
1699,control,1.16
1700,control,28.9
1701,control,35.7
1702,control,11.16
1703,control,11.66
1704,control,1.33
1705,control,10.13
1706,control,12.09
1707,control,70.18
1708,control,2.83
1709,control,6.42
1710,control,138.25
1711,control,2.76
1712,control,23.11
1713,control,5.21
1714,control,5.13
1715,control,23.51
1716,control,1.48
1717,control,11.71
1718,control,5.33
1719,control,7.61
1720,control,9.9
1721,control,51.66
1722,control,177.03
1723,control,15.64
1724,control,13.17
1725,control,9.92
1726,control,90.36
1727,control,0.95
1728,control,16.42
1729,control,86.34
1730,control,3.01
1731,control,40.29
1732,control,148.12
1733,control,29.5
1734,control,141.04
1735,control,13.19
1736,control,18.03
1737,control,11.99
1738,control,66.9
1739,control,14.77
1740,control,8.62
1741,control,40.79
1742,control,85.83
1743,control,129.81
1744,control,26.07
1745,control,43.17
1746,control,10.67
1747,control,11.43
1748,control,75.22
1749,control,28.39
1750,control,22.11
1751,control,4.14
1752,control,115.34
1753,control,1.56
1754,control,3.66
1755,control,11.96
1756,control,5.86
1757,control,141.57
1758,control,6.75
1759,control,17.24
1760,control,7.04
1761,control,8.6
1762,control,75.35
1763,control,76.48
1764,control,150.97
1765,control,539.89
1766,control,189.62
1767,control,0.55
1768,control,201.07
1769,control,295.17
1770,control,13.49
1771,control,9.35
1772,control,8.61
1773,control,17.61
1774,control,19.74
1775,control,24.9
1776,control,10.39
1777,control,2.68
1778,control,13.44
1779,control,20.27
1780,control,52.71
1781,control,182.52
1782,control,6.48
1783,control,61.74
1784,control,70.62
1785,control,188.51
1786,control,14.13
1787,control,5.21
1788,control,29.77
1789,control,14.35
1790,control,127.03
1791,control,8.96
1792,control,3.37
1793,control,71.19
1794,control,9.8
1795,control,23.3
1796,control,149.97
1797,control,2.04
1798,control,86.79
1799,control,6.02
1800,control,1.95
1801,control,1.14
1802,control,44.92
1803,control,93.23
1804,control,12.21
1805,control,0.48
1806,control,7.88
1807,control,74.58
1808,control,8.27
1809,control,30.37
1810,control,112.42
1811,control,341.73
1812,control,4.78
1813,control,18.51
1814,control,286.54
1815,control,17.97
1816,control,19.97
1817,control,0.7
1818,control,0.5
1819,control,15.03
1820,control,6.05
1821,control,29.91
1822,control,72.85
1823,control,11.63
1824,control,14.19
1825,control,4.83
1826,control,49.22
1827,control,14.36
1828,control,10.47
1829,control,9.55
1830,control,1.32
1831,control,16.77
1832,control,2.77
1833,control,2.99
1834,control,46.08
1835,control,104.05
1836,control,288.68
1837,control,260.77
1838,control,1.26
1839,control,4.71
1840,control,22.2
1841,control,70.98
1842,control,6.96
1843,control,107.44
1844,control,13.14
1845,control,64.04
1846,control,9.17
1847,control,16.16
1848,control,28.88
1849,control,58.82
1850,control,21.01
1851,control,60.99
1852,control,57.59
1853,control,5.09
1854,control,10.78
1855,control,9.63
1856,control,15.35
1857,control,348.33
1858,control,32.15
1859,control,201.49
1860,control,143.74
1861,control,6.99
1862,control,2.92
1863,control,2.46
1864,control,5.69
1865,control,6.26
1866,control,34.49
1867,control,7.06
1868,control,30.72
1869,control,16.06
1870,control,13.77
1871,control,8.24
1872,control,35.54
1873,control,31.8
1874,control,11.9
1875,control,1.31
1876,control,8.58
1877,control,118.13
1878,control,10.78
1879,control,8.87
1880,control,11.3
1881,control,15.56
1882,control,16.74
1883,control,15.91
1884,control,19.99
1885,control,23.85
1886,control,8.42
1887,control,924.88
1888,control,88.0
1889,control,5.22
1890,control,34.59
1891,control,140.16
1892,control,13.95
1893,control,3.02
1894,control,407.53
1895,control,8.47
1896,control,168.88
1897,control,25.34
1898,control,103.13
1899,control,38.41
1900,control,351.42
1901,control,1.37
1902,control,45.4
1903,control,13.48
1904,control,80.17
1905,control,18.39
1906,control,31.41
1907,control,23.12
1908,control,20.7
1909,control,1.44
1910,control,30.8
1911,control,92.23
1912,control,109.97
1913,control,2.88
1914,control,0.8
1915,control,40.28
1916,control,95.47
1917,control,19.8
1918,control,3.39
1919,control,40.16
1920,control,3.05
1921,control,28.79
1922,control,12.93
1923,control,0.05
1924,control,3.49
1925,control,149.14
1926,control,66.53
1927,control,22.05
1928,control,16.92
1929,control,58.38
1930,control,16.15
1931,control,3.0
1932,control,19.49
1933,control,13.83
1934,control,9.74
1935,control,29.5
1936,control,141.4
1937,control,7.27
1938,control,10.89
1939,control,136.38
1940,control,245.14
1941,control,194.83
1942,control,1.4
1943,control,0.01
1944,control,94.95
1945,control,2.4
1946,control,6.29
1947,control,173.63
1948,control,2.34
1949,control,448.33
1950,control,12.82
1951,control,0.97
1952,control,411.8
1953,control,5.14
1954,control,5.94
1955,control,13.41
1956,control,2.52
1957,control,11.85
1958,control,32.26
1959,control,9.51
1960,control,39.8
1961,control,11.81
1962,control,0.03
1963,control,14.02
1964,control,61.14
1965,control,6.29
1966,control,646.75
1967,control,7.19
1968,control,3.66
1969,control,21.28
1970,control,13.07
1971,control,8.6
1972,control,31.33
1973,control,11.47
1974,control,11.13
1975,control,290.16
1976,control,63.07
1977,control,5.58
1978,control,15.91
1979,control,6.94
1980,control,154.87
1981,control,21.37
1982,control,0.71
1983,control,3.62
1984,control,28.54
1985,control,2.27
1986,control,11.28
1987,control,33.57
1988,control,3.23
1989,control,2.39
1990,control,90.86
1991,control,145.82
1992,control,0.58
1993,control,5.4
1994,control,112.06
1995,control,14.84
1996,control,40.34
1997,control,125.71
1998,control,8.8
1999,control,6.02
2000,control,3.62
2001,control,36.01
2002,control,4.55
2003,control,39.6
2004,control,6.18
2005,control,85.59
2006,control,5.31
2007,control,2.8
2008,control,69.3
2009,control,76.18
2010,control,21.2
2011,control,54.57
2012,control,29.57
2013,control,82.86
2014,control,9.22
2015,control,2.41
2016,control,14.0
2017,control,218.82
2018,control,182.48
2019,control,8.72
2020,control,4.02
2021,control,22.78
2022,control,118.9
2023,control,412.62
2024,control,120.24
2025,control,3.71
2026,control,32.18
2027,control,2.5
2028,control,5.25
2029,control,0.4
2030,control,15.4
2031,control,188.7
2032,control,20.85
2033,control,6.49
2034,control,5.85
2035,control,1184.77
2036,control,29.62
2037,control,55.21
2038,control,39.84
2039,control,6.04
2040,control,13.65
2041,control,63.71
2042,control,39.46
2043,control,13.11
2044,control,49.41
2045,control,30.11
2046,control,136.3
2047,control,8.16
2048,control,21.19
2049,control,168.58
2050,control,11.67
2051,control,0.21
2052,control,62.43
2053,control,25.95
2054,control,2.33
2055,control,24.04
2056,control,6.82
2057,control,5.57
2058,control,12.07
2059,control,43.61
2060,control,130.04
2061,control,8.49
2062,control,97.4
2063,control,48.07
2064,control,42.66
2065,control,3.24
2066,control,13.35
2067,control,8.86
2068,control,6.69
2069,control,225.7
2070,control,14.37
2071,control,2.79
2072,control,56.3
2073,control,108.24
2074,control,1.89
2075,control,22.5
2076,control,34.57
2077,control,21.1
2078,control,125.92
2079,control,4.58
2080,control,39.54
2081,control,22.24
2082,control,65.45
2083,control,8.01
2084,control,259.76
2085,control,5.77
2086,control,301.07
2087,control,10.35
2088,control,8.32
2089,control,11.12
2090,control,43.41
2091,control,9.77
2092,control,25.78
2093,control,1.93
2094,control,28.67
2095,control,0.26
2096,control,1.92
2097,control,144.78
2098,control,11.66
2099,control,217.52
2100,control,281.73
2101,control,0.04
2102,control,238.84
2103,control,36.02
2104,control,81.38
2105,control,19.64
2106,control,26.95
2107,control,15.56
2108,control,18.89
2109,control,26.43
2110,control,205.97
2111,control,4.63
2112,control,6.15
2113,control,101.94
2114,control,3.81
2115,control,23.59
2116,control,6.57
2117,control,76.45
2118,control,189.65
2119,control,154.65
2120,control,160.83
2121,control,51.44
2122,control,114.65
2123,control,103.89
2124,control,178.35
2125,control,7.15
2126,control,9.59
2127,control,8.05
2128,control,0.02
2129,control,969.09
2130,control,447.78
2131,control,11.11
2132,control,9.4
2133,control,10.79
2134,control,0.81
2135,control,16.89
2136,control,46.79
2137,control,39.74
2138,control,2.86
2139,control,1.5
2140,control,20.65
2141,control,51.88
2142,control,0.43
2143,control,5.85
2144,control,3.01
2145,control,6.23
2146,control,20.15
2147,control,69.37
2148,control,11.94
2149,control,1.56
2150,control,172.76
2151,control,2.12
2152,control,741.54
2153,control,17.59
2154,control,4.8
2155,control,6.88
2156,control,5.55
2157,control,89.36
2158,control,70.88
2159,control,10.39
2160,control,44.06
2161,control,12.06
2162,control,99.58
2163,control,8.16
2164,control,15.13
2165,control,16.24
2166,control,33.26
2167,control,1.69
2168,control,8.07
2169,control,32.51
2170,control,16.1
2171,control,5.79
2172,control,365.01
2173,control,14.08
2174,control,128.85
2175,control,9.65
2176,control,2.77
2177,control,5.23
2178,control,24.68
2179,control,42.03
2180,control,2.67
2181,control,32.72
2182,control,4.42
2183,control,28.05
2184,control,120.96
2185,control,19.6
2186,control,632.38
2187,control,14.66
2188,control,6.91
2189,control,172.14
2190,control,8.37
2191,control,150.6
2192,control,10.71
2193,control,1.04
2194,control,91.09
2195,control,8.97
2196,control,42.9
2197,control,165.65
2198,control,30.06
2199,control,165.85
2200,control,25.98
2201,control,96.33
2202,control,3.93
2203,control,5.09
2204,control,134.44
2205,control,24.25
2206,control,14.19
2207,control,36.82
2208,control,0.11
2209,control,141.8
2210,control,80.07
2211,control,4.32
2212,control,20.0
2213,control,8.09
2214,control,27.83
2215,control,20.95
2216,control,24.07
2217,control,192.44
2218,control,7.28
2219,control,2.45
2220,control,17.97
2221,control,3.05
2222,control,10.68
2223,control,19.56
2224,control,19.54
2225,control,15.54
2226,control,86.71
2227,control,9.69
2228,control,66.51
2229,control,108.39
2230,control,14.54
2231,control,20.3
2232,control,4.76
2233,control,98.69
2234,control,20.93
2235,control,1.95
2236,control,46.54
2237,control,42.47
2238,control,36.62
2239,control,8.95
2240,control,4.38
2241,control,49.63
2242,control,73.06
2243,control,54.05
2244,control,144.86
2245,control,8.88
2246,control,111.58
2247,control,244.27
2248,control,3.59
2249,control,11.93
2250,control,10.04
2251,control,40.89
2252,control,10.79
2253,control,5.76
2254,control,6.92
2255,control,14.15
2256,control,2.05
2257,control,5.45
2258,control,4.71
2259,control,192.92
2260,control,5.64
2261,control,4.47
2262,control,2.5
2263,control,8.54
2264,control,52.98
2265,control,14.46
2266,control,43.24
2267,control,1.67
2268,control,0.39
2269,control,5.84
2270,control,49.41
2271,control,29.52
2272,control,19.88
2273,control,24.99
2274,control,29.76
2275,control,5.74
2276,control,35.93
2277,control,17.96
2278,control,124.26
2279,control,35.56
2280,control,14.08
2281,control,12.52
2282,control,336.29
2283,control,1.39
2284,control,16.47
2285,control,61.61
2286,control,56.91
2287,control,12.74
2288,control,15.62
2289,control,54.38
2290,control,131.88
2291,control,6.28
2292,control,11.96
2293,control,3.03
2294,control,2.85
2295,control,78.62
2296,control,51.32
2297,control,9.12
2298,control,281.88
2299,control,132.99
2300,control,54.23
2301,control,4.29
2302,control,0.58
2303,control,6.48
2304,control,6.67
2305,control,2.1
2306,control,0.35
2307,control,4.85
2308,control,12.98
2309,control,0.35
2310,control,7.42
2311,control,8.73
2312,control,80.92
2313,control,33.76
2314,control,134.81
2315,control,7.08
2316,control,184.29
2317,control,74.47
2318,control,8.42
2319,control,18.23
2320,control,13.08
2321,control,99.86
2322,control,321.51
2323,control,23.98
2324,control,256.5
2325,control,72.76
2326,control,79.65
2327,control,203.4
2328,control,59.64
2329,control,19.41
2330,control,29.85
2331,control,5.38
2332,control,3.9
2333,control,6.36
2334,control,158.65
2335,control,5.22
2336,control,1.69
2337,control,7.1
